filepath,species_code,common_name,vocalization_type,quality_rating,duration,source
audio/xc/1021359.mp3,american_yellow_warbler,American Yellow Warbler,song,5,2:03,xeno-canto
audio/xc/1021358.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:53,xeno-canto
audio/xc/1021357.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:02,xeno-canto
audio/xc/1014861.mp3,american_yellow_warbler,American Yellow Warbler,"song, type A song",5,1:39,xeno-canto
audio/xc/1014860.mp3,american_yellow_warbler,American Yellow Warbler,"song, type B song",5,0:12,xeno-canto
audio/xc/1014859.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",5,0:39,xeno-canto
audio/xc/1013005.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip, interaction calls",5,2:13,xeno-canto
audio/xc/1013004.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",5,0:14,xeno-canto
audio/xc/1012999.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip",5,0:52,xeno-canto
audio/xc/1012998.mp3,american_yellow_warbler,American Yellow Warbler,flight call,5,0:03,xeno-canto
audio/xc/1012836.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",5,0:02,xeno-canto
audio/xc/1012709.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:41,xeno-canto
audio/xc/1012707.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip",5,0:12,xeno-canto
audio/xc/1012459.mp3,american_yellow_warbler,American Yellow Warbler,flight call,5,0:05,xeno-canto
audio/xc/1012458.mp3,american_yellow_warbler,American Yellow Warbler,flight call,5,0:13,xeno-canto
audio/xc/1012457.mp3,american_yellow_warbler,American Yellow Warbler,flight call,5,0:07,xeno-canto
audio/xc/1012454.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip grading into flight call",5,0:37,xeno-canto
audio/xc/1012452.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip, zeep",5,1:11,xeno-canto
audio/xc/1012450.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",5,0:24,xeno-canto
audio/xc/1012449.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",5,0:32,xeno-canto
audio/xc/990364.mp3,american_yellow_warbler,American Yellow Warbler,song,5,2:15,xeno-canto
audio/xc/749764.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:20,xeno-canto
audio/xc/749760.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:14,xeno-canto
audio/xc/749759.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:37,xeno-canto
audio/xc/694268.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:05,xeno-canto
audio/xc/671335.mp3,american_yellow_warbler,American Yellow Warbler,song,5,2:06,xeno-canto
audio/xc/636582.mp3,american_yellow_warbler,American Yellow Warbler,"song, subsong",5,1:42,xeno-canto
audio/xc/636581.mp3,american_yellow_warbler,American Yellow Warbler,"song, subsong",5,2:05,xeno-canto
audio/xc/601753.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:36,xeno-canto
audio/xc/597736.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:41,xeno-canto
audio/xc/512263.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:13,xeno-canto
audio/xc/495792.mp3,american_yellow_warbler,American Yellow Warbler,call,5,0:16,xeno-canto
audio/xc/477056.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:32,xeno-canto
audio/xc/445667.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:27,xeno-canto
audio/xc/292262.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:39,xeno-canto
audio/xc/195607.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:13,xeno-canto
audio/xc/195606.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:40,xeno-canto
audio/xc/194233.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:37,xeno-canto
audio/xc/190080.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:31,xeno-canto
audio/xc/190078.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:54,xeno-canto
audio/xc/188454.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:24,xeno-canto
audio/xc/188421.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:04,xeno-canto
audio/xc/188420.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:28,xeno-canto
audio/xc/188392.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:44,xeno-canto
audio/xc/186854.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",5,0:52,xeno-canto
audio/xc/182710.mp3,american_yellow_warbler,American Yellow Warbler,call,5,0:08,xeno-canto
audio/xc/160700.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:43,xeno-canto
audio/xc/160605.mp3,american_yellow_warbler,American Yellow Warbler,dawn song,5,2:23,xeno-canto
audio/xc/159267.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, flight calls and contact calls",5,0:27,xeno-canto
audio/xc/133366.mp3,american_yellow_warbler,American Yellow Warbler,song,5,0:38,xeno-canto
audio/xc/14410.mp3,american_yellow_warbler,American Yellow Warbler,song,5,1:01,xeno-canto
audio/xc/1082038.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:13,xeno-canto
audio/xc/1082037.mp3,american_yellow_warbler,American Yellow Warbler,call,4,0:20,xeno-canto
audio/xc/1022950.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:32,xeno-canto
audio/xc/1022922.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:56,xeno-canto
audio/xc/1022921.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:16,xeno-canto
audio/xc/1021369.mp3,american_yellow_warbler,American Yellow Warbler,"call, song, chip",4,1:14,xeno-canto
audio/xc/1021368.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,0:16,xeno-canto
audio/xc/1021367.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,1:36,xeno-canto
audio/xc/1021366.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:13,xeno-canto
audio/xc/1021365.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:51,xeno-canto
audio/xc/1021364.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:24,xeno-canto
audio/xc/1021363.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:36,xeno-canto
audio/xc/1021362.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:39,xeno-canto
audio/xc/1021361.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:19,xeno-canto
audio/xc/1021360.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:46,xeno-canto
audio/xc/1021355.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:12,xeno-canto
audio/xc/1021354.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:15,xeno-canto
audio/xc/1021353.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:08,xeno-canto
audio/xc/1021352.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:35,xeno-canto
audio/xc/1021351.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:42,xeno-canto
audio/xc/1021350.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,1:10,xeno-canto
audio/xc/1021349.mp3,american_yellow_warbler,American Yellow Warbler,"alarm call, call, flight call, interaction",4,0:28,xeno-canto
audio/xc/1014858.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:03,xeno-canto
audio/xc/1014307.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:00,xeno-canto
audio/xc/1013003.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:15,xeno-canto
audio/xc/1013002.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:01,xeno-canto
audio/xc/1013001.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:04,xeno-canto
audio/xc/1013000.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip",4,0:04,xeno-canto
audio/xc/1012997.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:01,xeno-canto
audio/xc/1012996.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:00,xeno-canto
audio/xc/1012994.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:44,xeno-canto
audio/xc/1012993.mp3,american_yellow_warbler,American Yellow Warbler,"aberrant, song, atypical song",4,0:18,xeno-canto
audio/xc/1012992.mp3,american_yellow_warbler,American Yellow Warbler,"song, alternative song",4,0:02,xeno-canto
audio/xc/1012835.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:20,xeno-canto
audio/xc/1012708.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:01,xeno-canto
audio/xc/1012706.mp3,american_yellow_warbler,American Yellow Warbler,flight call,4,0:02,xeno-canto
audio/xc/1012456.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:31,xeno-canto
audio/xc/1012455.mp3,american_yellow_warbler,American Yellow Warbler,"call, descending chip",4,0:12,xeno-canto
audio/xc/1012453.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, chip, zeep",4,0:08,xeno-canto
audio/xc/1012451.mp3,american_yellow_warbler,American Yellow Warbler,"call, chip",4,0:39,xeno-canto
audio/xc/994121.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:02,xeno-canto
audio/xc/991728.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:26,xeno-canto
audio/xc/990163.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:31,xeno-canto
audio/xc/972153.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:09,xeno-canto
audio/xc/972150.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:14,xeno-canto
audio/xc/972145.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:40,xeno-canto
audio/xc/963528.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:08,xeno-canto
audio/xc/957333.mp3,american_yellow_warbler,American Yellow Warbler,"song, subsong",4,0:10,xeno-canto
audio/xc/957332.mp3,american_yellow_warbler,American Yellow Warbler,"alarm call, call",4,0:22,xeno-canto
audio/xc/957331.mp3,american_yellow_warbler,American Yellow Warbler,"song, subsong",4,0:09,xeno-canto
audio/xc/957300.mp3,american_yellow_warbler,American Yellow Warbler,call,4,0:20,xeno-canto
audio/xc/950326.mp3,american_yellow_warbler,American Yellow Warbler,song,4,3:02,xeno-canto
audio/xc/930884.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:12,xeno-canto
audio/xc/924017.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:10,xeno-canto
audio/xc/902089.mp3,american_yellow_warbler,American Yellow Warbler,,4,2:42,xeno-canto
audio/xc/899565.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:37,xeno-canto
audio/xc/839855.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:45,xeno-canto
audio/xc/809421.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:03,xeno-canto
audio/xc/785172.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:31,xeno-canto
audio/xc/749770.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:18,xeno-canto
audio/xc/749743.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:34,xeno-canto
audio/xc/732264.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:49,xeno-canto
audio/xc/712532.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:39,xeno-canto
audio/xc/605634.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:37,xeno-canto
audio/xc/603716.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:19,xeno-canto
audio/xc/524538.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:02,xeno-canto
audio/xc/477180.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,0:23,xeno-canto
audio/xc/476986.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:08,xeno-canto
audio/xc/388129.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:35,xeno-canto
audio/xc/388128.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:36,xeno-canto
audio/xc/384560.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,1:27,xeno-canto
audio/xc/371864.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:04,xeno-canto
audio/xc/370884.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:02,xeno-canto
audio/xc/358688.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:16,xeno-canto
audio/xc/358687.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,0:35,xeno-canto
audio/xc/337961.mp3,american_yellow_warbler,American Yellow Warbler,alarm call,4,0:34,xeno-canto
audio/xc/331426.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:37,xeno-canto
audio/xc/331256.mp3,american_yellow_warbler,American Yellow Warbler,call,4,0:14,xeno-canto
audio/xc/324938.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:11,xeno-canto
audio/xc/320518.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:29,xeno-canto
audio/xc/319451.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:46,xeno-canto
audio/xc/298972.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,2:06,xeno-canto
audio/xc/298967.mp3,american_yellow_warbler,American Yellow Warbler,"begging call, call",4,1:01,xeno-canto
audio/xc/298452.mp3,american_yellow_warbler,American Yellow Warbler,call,4,0:10,xeno-canto
audio/xc/255463.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:58,xeno-canto
audio/xc/196040.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:09,xeno-canto
audio/xc/194234.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:53,xeno-canto
audio/xc/190082.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:28,xeno-canto
audio/xc/190081.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:25,xeno-canto
audio/xc/189323.mp3,american_yellow_warbler,American Yellow Warbler,song,4,3:05,xeno-canto
audio/xc/188516.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:36,xeno-canto
audio/xc/188452.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:34,xeno-canto
audio/xc/182087.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:20,xeno-canto
audio/xc/160755.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,1:20,xeno-canto
audio/xc/160718.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:34,xeno-canto
audio/xc/160697.mp3,american_yellow_warbler,American Yellow Warbler,song,4,2:16,xeno-canto
audio/xc/160696.mp3,american_yellow_warbler,American Yellow Warbler,song,4,5:19,xeno-canto
audio/xc/160694.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:18,xeno-canto
audio/xc/160683.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:33,xeno-canto
audio/xc/160670.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:47,xeno-canto
audio/xc/160636.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:52,xeno-canto
audio/xc/160634.mp3,american_yellow_warbler,American Yellow Warbler,song,4,1:02,xeno-canto
audio/xc/160611.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:42,xeno-canto
audio/xc/160603.mp3,american_yellow_warbler,American Yellow Warbler,dawn song,4,0:27,xeno-canto
audio/xc/160558.mp3,american_yellow_warbler,American Yellow Warbler,song,4,4:42,xeno-canto
audio/xc/160465.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:18,xeno-canto
audio/xc/160455.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:14,xeno-canto
audio/xc/160278.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",4,4:22,xeno-canto
audio/xc/159537.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",4,2:48,xeno-canto
audio/xc/159450.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, calls and flight calls",4,0:59,xeno-canto
audio/xc/159443.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",4,0:19,xeno-canto
audio/xc/159392.mp3,american_yellow_warbler,American Yellow Warbler,"flight call, contact and flight calls",4,0:11,xeno-canto
audio/xc/159388.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, flight calls and burry contact calls",4,0:30,xeno-canto
audio/xc/159276.mp3,american_yellow_warbler,American Yellow Warbler,"call, fledgling calls",4,0:33,xeno-canto
audio/xc/159263.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",4,0:21,xeno-canto
audio/xc/159185.mp3,american_yellow_warbler,American Yellow Warbler,"call, fledgling calls",4,3:32,xeno-canto
audio/xc/159180.mp3,american_yellow_warbler,American Yellow Warbler,call,4,0:10,xeno-canto
audio/xc/159148.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:57,xeno-canto
audio/xc/138328.mp3,american_yellow_warbler,American Yellow Warbler,song,4,10:50,xeno-canto
audio/xc/14279.mp3,american_yellow_warbler,American Yellow Warbler,song,4,0:45,xeno-canto
audio/xc/1022923.mp3,american_yellow_warbler,American Yellow Warbler,flight call,3,0:14,xeno-canto
audio/xc/1021356.mp3,american_yellow_warbler,American Yellow Warbler,flight call,3,0:18,xeno-canto
audio/xc/990182.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:58,xeno-canto
audio/xc/972010.mp3,american_yellow_warbler,American Yellow Warbler,song,3,1:08,xeno-canto
audio/xc/956114.mp3,american_yellow_warbler,American Yellow Warbler,song,3,1:19,xeno-canto
audio/xc/812163.mp3,american_yellow_warbler,American Yellow Warbler,nocturnal flight call,3,0:06,xeno-canto
audio/xc/787494.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:45,xeno-canto
audio/xc/737820.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:55,xeno-canto
audio/xc/737819.mp3,american_yellow_warbler,American Yellow Warbler,call,3,0:33,xeno-canto
audio/xc/654421.mp3,american_yellow_warbler,American Yellow Warbler,uncertain,3,0:23,xeno-canto
audio/xc/601504.mp3,american_yellow_warbler,American Yellow Warbler,call,3,1:12,xeno-canto
audio/xc/601499.mp3,american_yellow_warbler,American Yellow Warbler,call,3,0:58,xeno-canto
audio/xc/568112.mp3,american_yellow_warbler,American Yellow Warbler,"aberrant, song",3,0:02,xeno-canto
audio/xc/555577.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:01,xeno-canto
audio/xc/550436.mp3,american_yellow_warbler,American Yellow Warbler,song,3,1:21,xeno-canto
audio/xc/524516.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",3,0:19,xeno-canto
audio/xc/316011.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:17,xeno-canto
audio/xc/302423.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:35,xeno-canto
audio/xc/270294.mp3,american_yellow_warbler,American Yellow Warbler,alarm call,3,0:29,xeno-canto
audio/xc/243782.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:08,xeno-canto
audio/xc/243422.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:13,xeno-canto
audio/xc/193775.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:59,xeno-canto
audio/xc/160778.mp3,american_yellow_warbler,American Yellow Warbler,song,3,3:58,xeno-canto
audio/xc/160759.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",3,0:52,xeno-canto
audio/xc/160663.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",3,0:28,xeno-canto
audio/xc/160655.mp3,american_yellow_warbler,American Yellow Warbler,song,3,1:00,xeno-canto
audio/xc/160639.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",3,0:12,xeno-canto
audio/xc/160473.mp3,american_yellow_warbler,American Yellow Warbler,"call, contact calls",3,0:04,xeno-canto
audio/xc/160452.mp3,american_yellow_warbler,American Yellow Warbler,song,3,2:08,xeno-canto
audio/xc/159485.mp3,american_yellow_warbler,American Yellow Warbler,flight call,3,0:05,xeno-canto
audio/xc/159444.mp3,american_yellow_warbler,American Yellow Warbler,flight call,3,0:11,xeno-canto
audio/xc/159412.mp3,american_yellow_warbler,American Yellow Warbler,flight call,3,0:25,xeno-canto
audio/xc/159151.mp3,american_yellow_warbler,American Yellow Warbler,"call, fledgling calls",3,0:38,xeno-canto
audio/xc/159126.mp3,american_yellow_warbler,American Yellow Warbler,song,3,1:01,xeno-canto
audio/xc/158977.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, adult flight calls and contact calls; fledgling calls",3,3:33,xeno-canto
audio/xc/158966.mp3,american_yellow_warbler,American Yellow Warbler,"call, flight call, fledgling calls",3,1:50,xeno-canto
audio/xc/147854.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:17,xeno-canto
audio/xc/147853.mp3,american_yellow_warbler,American Yellow Warbler,song,3,0:19,xeno-canto
audio/xc/1012995.mp3,american_yellow_warbler,American Yellow Warbler,flight call,2,0:01,xeno-canto
audio/xc/475593.mp3,american_yellow_warbler,American Yellow Warbler,"call, song",2,0:29,xeno-canto
audio/xc/298783.mp3,american_yellow_warbler,American Yellow Warbler,song,2,2:40,xeno-canto
audio/xc/148934.mp3,american_yellow_warbler,American Yellow Warbler,song,2,0:02,xeno-canto
audio/xc/148929.mp3,american_yellow_warbler,American Yellow Warbler,song,2,0:02,xeno-canto
audio/xc/132728.mp3,american_yellow_warbler,American Yellow Warbler,song,2,0:11,xeno-canto
audio/xc/1015055.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, song, type A1 song, chip",5,0:49,xeno-canto
audio/xc/1015054.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",5,0:42,xeno-canto
audio/xc/1015053.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"song, type B song",5,1:05,xeno-canto
audio/xc/1015052.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"song, type B song",5,0:28,xeno-canto
audio/xc/1014422.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,2:09,xeno-canto
audio/xc/1014421.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,0:04,xeno-canto
audio/xc/1014420.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",5,0:11,xeno-canto
audio/xc/1014419.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",5,0:11,xeno-canto
audio/xc/1014262.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:11,xeno-canto
audio/xc/1014261.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:20,xeno-canto
audio/xc/1014260.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,0:08,xeno-canto
audio/xc/1014258.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, song",5,0:31,xeno-canto
audio/xc/1014257.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip, interaction calls, chasing a Least Flycatcher",5,1:04,xeno-canto
audio/xc/1014256.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",5,0:15,xeno-canto
audio/xc/1014255.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip, pointed chip",5,0:12,xeno-canto
audio/xc/1014254.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip, pointed chip",5,0:34,xeno-canto
audio/xc/1014253.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip, pointed chip",5,0:14,xeno-canto
audio/xc/1014095.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,5,0:02,xeno-canto
audio/xc/1012967.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,5,0:28,xeno-canto
audio/xc/839823.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,0:18,xeno-canto
audio/xc/653036.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:54,xeno-canto
audio/xc/653032.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,,5,1:56,xeno-canto
audio/xc/476559.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,0:23,xeno-canto
audio/xc/330193.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,2:19,xeno-canto
audio/xc/321693.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:10,xeno-canto
audio/xc/253752.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:01,xeno-canto
audio/xc/253563.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,0:41,xeno-canto
audio/xc/194081.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,begging call,5,0:55,xeno-canto
audio/xc/182693.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,call,5,0:12,xeno-canto
audio/xc/179964.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:38,xeno-canto
audio/xc/179963.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:08,xeno-canto
audio/xc/179718.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:15,xeno-canto
audio/xc/134507.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:16,xeno-canto
audio/xc/133242.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,5,1:23,xeno-canto
audio/xc/1056714.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,1:51,xeno-canto
audio/xc/1022925.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,2:12,xeno-canto
audio/xc/1022924.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,0:31,xeno-canto
audio/xc/1021286.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, song",4,1:12,xeno-canto
audio/xc/1021283.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:36,xeno-canto
audio/xc/1014259.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,0:08,xeno-canto
audio/xc/1014252.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",4,0:12,xeno-canto
audio/xc/1014251.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, chip",4,0:02,xeno-canto
audio/xc/1014250.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,"call, flight call, chip",4,0:08,xeno-canto
audio/xc/1014249.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:01,xeno-canto
audio/xc/1014094.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:22,xeno-canto
audio/xc/1013970.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:02,xeno-canto
audio/xc/1013969.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:01,xeno-canto
audio/xc/1012966.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,flight call,4,0:02,xeno-canto
audio/xc/1012834.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,nocturnal flight call,4,0:01,xeno-canto
audio/xc/1012508.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,0:49,xeno-canto
audio/xc/964718.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,2:29,xeno-canto
audio/xc/922537.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,call,4,0:36,xeno-canto
audio/xc/898559.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,3:42,xeno-canto
audio/xc/841126.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,0:02,xeno-canto
audio/xc/814843.mp3,chestnut-sided_warbler,Chestnut-sided Warbler,song,4,0:48,xeno-canto
